age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,country,salary,anomaly
72,0,271352,0,6,0,0,1,4,1,0,0,12,39,0,-1
34,4,345705,9,13,2,12,0,4,1,0,1977,50,39,1,-1
75,5,164570,1,7,4,4,1,4,1,0,0,50,39,0,-1
39,0,281363,0,6,6,0,4,4,0,0,0,15,39,0,-1
51,4,110747,11,9,2,3,0,4,1,0,1887,40,39,1,-1
40,4,270147,12,14,4,4,1,4,0,0,0,40,39,1,-1
18,4,126125,11,9,4,8,3,4,1,0,0,20,39,0,-1
33,4,618191,11,9,4,4,1,4,0,0,0,40,39,0,-1
51,4,145409,15,10,2,3,0,4,1,3103,0,48,39,1,-1
20,4,55465,11,9,4,8,3,4,1,0,0,35,39,0,-1
67,2,181220,15,10,0,1,1,2,0,0,0,20,39,0,-1
42,4,26672,8,11,4,1,1,4,0,0,0,60,39,0,-1
19,4,376683,15,10,4,8,4,2,0,2036,0,30,39,0,-1
47,4,33865,15,10,0,4,1,4,0,0,0,48,39,0,-1
68,4,168794,5,4,2,8,0,4,1,0,0,30,39,0,-1
34,4,34572,11,9,4,6,1,4,1,0,0,60,39,0,-1
38,4,65382,15,10,2,3,0,4,1,0,0,40,39,1,-1
60,4,116707,15,10,2,12,0,4,1,7298,0,40,39,1,-1
51,4,178054,15,10,2,12,0,4,1,0,0,40,0,1,-1
18,4,166889,15,10,4,6,3,2,0,0,1602,35,39,0,-1
48,2,242923,11,9,2,13,5,4,0,0,1848,40,39,1,-1
52,2,330799,6,5,2,8,5,4,0,0,0,40,39,0,-1
40,1,75313,9,13,2,10,0,4,1,7688,0,66,39,1,-1
29,0,339100,1,7,0,0,1,4,0,3418,0,48,39,0,-1
20,4,184779,15,10,4,13,3,4,0,0,0,20,39,0,-1
56,6,356067,12,14,4,12,1,4,1,0,0,16,39,0,-1
34,5,544268,11,9,0,12,1,4,0,0,0,50,39,0,-1
43,2,227734,8,11,2,14,0,4,1,0,0,22,39,0,-1
40,2,157240,9,13,0,10,4,4,0,0,0,70,39,0,-1
71,5,66624,9,13,2,4,0,4,1,0,2392,60,39,1,-1
31,7,557853,9,13,4,1,1,4,1,0,0,47,39,0,-1
69,0,262352,15,10,2,0,0,4,1,0,0,32,39,0,-1
58,6,118253,11,9,2,5,0,4,1,0,0,70,39,0,-1
36,4,146625,1,7,6,8,4,2,0,0,0,12,39,0,-1
31,4,174201,11,9,2,14,0,4,1,0,0,65,39,0,-1
20,0,66695,15,10,4,0,3,3,0,594,0,35,39,0,-1
62,0,83439,5,4,2,0,0,4,1,0,0,40,39,0,-1
28,4,114158,9,13,4,10,3,4,0,0,0,15,39,0,-1
27,4,381789,2,8,2,5,3,4,1,0,0,55,39,0,-1
17,4,82041,1,7,4,6,3,4,1,0,0,40,2,0,-1
35,6,115618,11,9,0,12,1,4,1,0,0,50,39,1,-1
45,6,106110,15,10,2,8,5,4,0,0,0,99,39,0,-1
64,6,388625,0,6,2,10,0,4,1,0,0,10,39,1,-1
36,4,225516,7,12,4,12,1,2,1,10520,0,43,39,1,-1
26,6,68729,11,9,4,12,2,1,1,0,0,50,39,1,-1
37,4,126954,9,13,2,4,0,4,1,0,0,50,39,1,-1
50,4,128143,9,13,2,3,0,4,1,0,1887,50,39,1,-1
47,4,185041,15,10,2,3,0,4,1,7298,0,40,39,1,-1
66,2,157942,11,9,6,14,1,2,0,0,0,40,39,0,-1
37,4,348739,9,13,2,10,0,4,1,0,0,45,39,1,-1
29,4,270421,9,13,2,3,0,4,1,0,0,50,39,1,-1
63,0,221592,11,9,2,0,0,4,1,0,0,40,39,1,-1
50,6,156951,7,12,2,7,0,4,1,3103,0,40,39,1,-1
42,7,39239,12,14,4,10,1,4,1,0,0,70,39,0,-1
42,7,367292,15,10,2,11,0,4,1,0,0,40,39,1,-1
41,6,408498,11,9,2,4,0,4,1,0,0,50,39,0,-1
25,4,361493,9,13,4,12,1,4,1,3325,0,40,39,0,-1
65,5,157403,11,9,2,12,0,4,1,0,0,50,39,0,-1
32,4,244147,11,9,4,3,4,4,1,0,0,10,39,0,-1
24,4,220944,15,10,2,3,0,4,1,0,0,60,39,0,-1
67,0,200862,0,6,4,0,1,2,0,0,0,35,39,0,-1
28,4,33374,1,7,3,8,4,4,0,0,0,35,39,0,-1
32,5,345489,15,10,2,4,0,4,1,0,0,55,39,1,-1
77,4,83601,14,15,2,4,0,4,1,0,0,40,39,0,-1
47,4,162302,11,9,0,1,4,4,0,0,0,20,39,0,-1
20,4,147344,15,10,4,6,3,4,1,0,0,20,39,0,-1
57,7,183657,15,10,2,10,0,2,1,0,0,35,39,1,-1
50,4,163948,12,14,2,12,0,4,1,0,0,40,39,1,-1
19,4,316797,5,4,2,6,3,4,1,0,0,45,26,0,-1
54,1,332243,2,8,2,1,0,4,1,0,0,40,39,0,-1
51,2,195844,15,10,2,11,0,4,1,0,0,40,39,1,-1
51,2,387250,9,13,2,1,0,4,1,0,0,50,39,1,-1
38,7,188303,15,10,2,11,0,4,1,7688,0,40,39,1,-1
68,0,40956,9,13,2,0,0,4,1,0,0,25,39,0,-1
17,4,178953,2,8,4,12,3,4,0,0,0,20,39,0,-1
29,4,535978,15,10,2,3,0,4,1,0,0,45,39,0,-1
22,7,201569,9,13,4,10,3,4,0,0,0,20,39,0,-1
61,4,97128,9,13,2,12,0,4,1,0,0,45,39,1,-1
42,4,203393,9,13,2,3,5,2,0,0,0,35,39,1,-1
46,4,228372,9,13,0,12,4,4,1,0,0,40,39,1,-1
28,4,132191,11,9,2,14,0,4,1,0,0,45,39,1,-1
39,6,274683,15,10,2,12,0,4,1,7688,0,50,39,1,-1
50,2,196307,15,10,2,3,0,4,1,7688,0,40,39,1,-1
79,6,103684,11,9,2,5,0,4,1,0,0,40,39,0,-1
35,2,668319,9,13,2,4,0,4,1,0,1740,80,39,0,-1
30,4,112358,9,13,2,8,0,4,1,0,0,60,39,1,-1
49,4,48120,11,9,4,14,4,2,0,1506,0,40,39,0,-1
73,4,220019,6,5,6,8,4,4,0,0,0,9,39,0,-1
34,4,303867,9,13,2,10,0,4,1,0,0,40,39,1,-1
28,0,131310,2,8,2,0,5,4,0,0,0,20,11,0,-1
20,0,358783,15,10,4,0,3,4,0,0,0,35,39,0,-1
18,4,31983,2,8,4,1,3,4,0,0,0,20,39,0,-1
41,4,124956,9,13,0,4,4,2,0,0,0,90,39,1,-1
59,4,118358,11,9,2,3,0,4,1,0,0,40,39,1,-1
27,4,491421,4,3,4,5,4,4,1,0,0,50,39,0,-1
25,4,248990,3,2,4,7,1,4,1,0,0,24,26,0,-1
62,4,88055,15,10,2,1,0,4,1,0,0,60,39,1,-1
71,4,216608,8,11,4,1,1,4,0,0,0,40,39,0,-1
38,4,682947,9,13,0,4,1,4,1,0,0,55,39,1,-1
19,0,217194,0,6,4,0,3,4,1,0,0,30,39,0,-1
49,6,171540,15,10,2,5,0,4,1,0,0,60,39,0,-1
60,5,210827,9,13,2,10,0,4,1,7688,0,40,39,1,-1
18,4,108892,1,7,4,6,3,4,1,0,0,12,39,0,-1
43,4,180096,8,11,2,3,0,4,1,0,0,50,39,1,-1
65,2,153890,2,8,6,4,1,4,1,2009,0,44,39,0,-1
19,4,150553,15,10,4,12,3,1,0,0,0,18,30,0,-1
77,4,123959,11,9,6,1,1,4,0,0,0,32,39,0,-1
37,2,327120,15,10,2,14,0,4,1,0,0,30,39,0,-1
59,4,81929,10,16,2,10,0,4,1,0,2415,45,39,1,-1
30,0,101697,9,13,2,0,5,4,0,0,0,20,39,0,-1
31,4,144064,11,9,2,3,0,4,1,0,0,48,39,1,-1
59,6,195835,11,9,2,12,0,4,1,0,0,60,39,0,-1
29,1,184723,15,10,4,8,1,4,0,0,0,40,39,1,-1
56,4,265086,11,9,2,3,0,4,1,0,0,50,39,1,-1
19,4,235909,15,10,4,1,3,4,0,0,0,20,39,0,-1
58,7,279878,12,14,2,4,0,4,1,0,0,40,39,1,-1
41,4,104892,12,14,2,4,0,4,1,0,0,40,39,1,-1
36,4,126675,12,14,2,10,0,4,1,0,1977,50,39,1,-1
19,4,286435,15,10,4,3,3,4,1,594,0,40,39,0,-1
46,4,191389,11,9,2,4,5,4,0,0,0,28,39,1,-1
42,4,183241,12,14,2,10,5,4,0,0,0,45,39,1,-1
42,4,52781,9,13,2,10,0,4,1,7688,0,40,39,1,-1
37,4,112271,1,7,2,3,0,4,1,0,0,40,39,1,-1
46,4,164379,9,13,0,12,4,2,0,0,0,35,39,1,-1
36,4,104858,15,10,2,5,0,4,1,0,0,56,39,1,-1
70,0,149040,11,9,6,0,1,4,0,2964,0,12,39,0,-1
60,7,313946,11,9,2,8,0,4,1,0,0,40,39,0,-1
35,4,162358,9,13,4,4,1,4,0,0,0,50,39,1,-1
59,4,200700,9,13,2,3,0,2,1,0,0,48,39,1,-1
21,4,116489,15,10,4,12,3,4,0,0,0,60,39,0,-1
22,4,118310,7,12,4,10,3,4,0,0,0,16,39,0,-1
31,4,352465,15,10,2,4,0,4,1,15024,0,50,39,1,-1
40,4,107433,9,13,2,4,0,4,1,0,1977,50,39,1,-1
33,4,296538,11,9,2,12,0,4,1,0,0,45,39,1,-1
31,6,216283,7,12,2,8,5,4,0,0,0,35,39,1,-1
62,4,345780,8,11,0,8,1,4,1,0,0,40,39,0,-1
55,6,322691,12,14,2,12,0,4,1,3103,0,55,39,1,-1
55,1,321333,15,10,2,1,0,4,1,0,0,40,39,1,-1
44,5,120277,9,13,2,4,0,4,1,99999,0,45,39,1,-1
19,4,294029,1,7,4,12,3,3,0,0,0,32,27,0,-1
63,0,301611,11,9,2,0,0,4,1,0,0,20,39,0,-1
49,4,64216,11,9,0,14,1,4,1,0,0,90,39,0,-1
29,7,214284,12,14,4,10,4,1,0,0,0,20,36,0,-1
25,4,469572,15,10,4,10,1,4,1,8614,0,40,39,1,-1
44,6,282722,14,15,2,10,0,4,1,99999,0,50,39,1,-1
17,4,231439,1,7,4,6,3,4,1,0,0,30,39,0,-1
42,5,120277,12,14,2,4,0,4,1,0,0,40,39,1,-1
21,4,364685,1,7,4,13,3,4,0,0,0,35,39,0,-1
26,4,18827,15,10,4,14,1,4,1,0,0,40,39,0,-1
30,4,202051,9,13,2,4,0,4,1,0,0,42,39,1,-1
58,0,353244,9,13,6,0,4,4,0,27828,0,50,39,1,-1
19,4,574271,11,9,4,6,3,4,1,0,0,28,39,0,-1
65,7,29276,5,4,6,8,2,4,0,0,0,24,39,0,-1
52,6,104501,15,10,2,13,0,4,1,0,0,60,39,1,-1
17,4,394176,0,6,4,6,3,4,1,0,0,20,39,0,-1
27,4,85625,11,9,4,8,3,4,1,0,0,22,39,0,-1
53,4,340723,14,15,4,10,1,4,0,0,0,40,39,0,-1
37,4,73715,15,10,2,3,0,4,1,0,0,40,39,1,-1
34,4,143083,8,11,2,1,5,4,0,0,0,18,39,0,-1
40,2,290660,7,12,0,4,1,4,1,8614,0,50,39,1,-1
49,2,98738,11,9,2,3,0,4,1,0,0,40,39,1,-1
86,4,149912,12,14,4,1,1,4,0,0,0,40,39,0,-1
49,4,309033,8,11,2,10,5,4,0,15024,0,60,39,1,-1
32,4,171091,11,9,2,14,0,4,1,0,0,50,39,1,-1
42,4,36271,9,13,2,12,0,4,1,0,0,40,39,1,-1
60,4,118197,15,10,2,3,0,4,1,0,0,65,39,0,-1
46,4,269652,15,10,2,3,0,4,1,4386,0,38,39,1,-1
28,4,141957,7,12,2,13,0,4,1,0,1887,70,39,1,-1
64,7,105748,11,9,2,5,0,4,1,0,0,40,39,0,-1
90,6,82628,11,9,4,4,1,4,1,2964,0,12,39,0,-1
51,4,205100,15,10,0,12,1,4,0,0,0,45,39,1,-1
30,0,361817,11,9,4,0,3,4,1,0,0,25,39,0,-1
47,6,235646,12,14,2,10,0,4,1,0,0,40,39,1,-1
32,4,53277,12,14,2,4,0,4,1,0,0,60,39,1,-1
24,4,456460,7,12,2,1,5,4,0,0,0,40,39,0,-1
23,4,293091,11,9,4,12,3,4,1,0,0,30,39,0,-1
62,4,210935,11,9,2,8,0,4,1,0,0,20,39,0,-1
48,0,199763,15,10,2,0,5,4,0,0,0,20,39,0,-1
35,6,233533,9,13,5,3,1,4,1,0,0,65,39,0,-1
18,4,74539,0,6,4,12,1,4,1,0,0,20,39,0,-1
19,4,84610,15,10,4,8,3,4,0,0,0,30,39,0,-1
63,5,96930,7,12,2,12,0,4,1,0,0,40,39,1,-1
24,4,237341,15,10,2,10,5,4,0,0,0,40,39,1,-1
61,4,143800,0,6,2,14,0,4,1,0,0,50,39,1,-1
50,5,163921,11,9,2,12,0,4,1,0,0,48,39,1,-1
36,4,68273,9,13,2,12,0,4,1,0,0,40,39,1,-1
21,4,113163,15,10,4,1,3,4,1,0,0,50,39,0,-1
38,5,478829,14,15,2,10,0,4,1,99999,0,50,39,1,-1
22,4,385077,11,9,4,3,3,4,1,2907,0,40,39,0,-1
39,2,236391,11,9,2,7,0,4,1,0,0,38,39,1,-1
42,4,106679,11,9,2,3,0,4,1,0,0,50,39,1,-1
42,2,46094,9,13,0,14,1,4,1,0,0,33,39,0,-1
35,4,341643,9,13,4,12,1,4,1,0,0,55,39,0,-1
28,4,76313,15,10,2,3,0,0,1,0,0,60,39,0,-1
67,6,364862,11,9,6,8,1,4,0,0,0,30,39,0,-1
26,4,333677,9,13,4,4,3,4,1,2463,0,35,39,0,-1
40,4,341204,15,10,0,4,4,4,0,1831,0,30,39,0,-1
35,5,111319,7,12,2,12,0,4,1,0,1887,45,39,1,-1
54,4,816750,11,9,2,3,0,4,1,0,2051,40,39,0,-1
25,4,167835,9,13,4,4,1,4,0,3325,0,40,39,0,-1
52,7,135388,11,9,2,3,0,4,1,5013,0,40,39,0,-1
39,6,597843,12,14,4,10,1,4,0,0,0,50,4,0,-1
19,4,389942,11,9,4,12,1,4,1,0,0,40,39,0,-1
23,4,442274,2,8,4,1,4,4,1,0,0,40,39,0,-1
23,4,595461,5,4,4,3,1,4,1,0,0,40,26,0,-1
52,4,284329,8,11,2,10,0,4,1,15024,0,40,39,1,-1
33,6,127894,14,15,2,10,0,4,1,0,0,60,39,1,-1
61,4,71209,11,9,2,3,0,4,1,0,0,45,39,1,-1
39,4,237943,9,13,2,4,0,4,1,99999,0,70,39,1,-1
59,4,100313,11,9,2,4,0,4,1,0,1887,40,39,1,-1
41,4,344624,9,13,0,4,1,4,1,0,0,50,39,1,-1
19,4,87497,1,7,4,14,2,4,1,0,0,10,39,0,-1
22,4,236907,15,10,4,6,3,4,1,0,0,20,39,0,-1
37,4,105803,11,9,2,3,0,4,1,3103,0,45,39,1,-1
18,4,294387,1,7,4,6,1,4,1,0,0,40,39,0,-1
28,4,282389,11,9,4,14,1,4,1,0,0,60,39,0,-1
28,4,64940,15,10,4,8,3,4,0,0,0,30,39,0,-1
38,2,37931,11,9,2,11,0,4,1,0,0,40,39,1,-1
19,4,170720,11,9,4,12,3,4,1,0,0,20,39,0,-1
43,4,152958,9,13,2,4,0,4,1,7298,0,40,39,1,-1
28,4,312372,11,9,2,4,0,2,1,15024,0,40,39,1,-1
41,4,39581,15,10,0,1,1,2,0,0,0,24,8,0,-1
50,4,206862,12,14,2,4,0,4,1,0,0,65,39,1,-1
45,4,242391,9,13,2,4,0,4,1,0,0,60,39,1,-1
46,6,353012,10,16,2,10,0,4,1,0,1902,50,39,1,-1
66,4,174491,11,9,2,6,0,4,1,0,0,40,39,0,-1
38,4,203138,9,13,2,1,5,4,0,0,0,50,39,1,-1
55,1,305850,14,15,2,4,0,4,1,15024,0,40,39,1,-1
55,6,141807,9,13,2,4,0,4,1,0,0,40,39,1,-1
47,4,266860,15,10,2,12,0,4,1,0,0,65,39,1,-1
40,4,34113,11,9,4,4,1,0,1,6849,0,43,39,0,-1
21,4,195248,15,10,4,12,3,3,0,0,0,20,39,0,-1
62,4,195343,10,16,0,10,4,4,1,15020,0,50,39,1,-1
46,4,185291,1,7,2,6,0,4,1,0,0,45,39,1,-1
21,0,140012,15,10,4,0,3,4,1,0,0,20,39,0,-1
21,4,163870,0,6,2,8,0,4,1,3908,0,40,39,0,-1
46,4,229737,9,13,2,12,0,4,1,0,0,50,19,1,-1
70,0,306563,11,9,2,0,0,4,1,0,0,40,39,0,-1
35,4,161637,10,16,2,10,0,1,1,0,1902,40,36,1,-1
21,4,25265,8,11,4,7,1,4,1,0,0,30,39,0,-1
29,4,71860,11,9,2,5,0,4,1,0,0,60,39,0,-1
41,5,94113,12,14,2,4,0,4,1,0,0,60,39,1,-1
42,5,277488,14,15,2,10,0,4,1,15024,0,65,39,1,-1
46,4,273575,9,13,2,14,0,4,1,15024,0,40,39,1,-1
41,7,47902,9,13,2,1,0,4,1,0,0,50,39,1,-1
50,4,128798,9,13,2,13,0,4,1,0,0,40,39,1,-1
77,4,154205,11,9,6,1,1,4,0,0,0,10,39,0,-1
54,4,349340,13,1,2,3,0,1,1,0,0,40,19,0,-1
24,2,126613,9,13,4,10,3,4,0,0,0,20,39,0,-1
50,6,145419,12,14,2,12,0,4,1,7688,0,45,39,1,-1
32,6,34572,11,9,0,5,1,4,1,0,0,65,39,0,-1
47,4,105273,9,13,6,3,4,2,0,6497,0,40,39,0,-1
31,4,201122,15,10,2,4,0,4,1,0,0,40,39,1,-1
50,4,167886,15,10,2,12,0,4,1,0,0,40,39,1,-1
18,4,32059,1,7,4,6,3,4,1,0,0,40,39,0,-1
56,6,403072,15,10,2,3,0,4,1,0,0,50,39,1,-1
29,4,413227,9,13,4,8,1,4,1,0,0,35,39,0,-1
42,4,226902,9,13,2,13,0,4,1,0,0,45,39,1,-1
59,4,99131,12,14,6,4,1,4,0,0,0,40,39,1,-1
32,4,553405,9,13,2,12,0,4,1,99999,0,50,39,1,-1
52,2,186117,11,9,2,11,0,4,1,0,0,56,39,1,-1
39,4,347960,14,15,4,10,1,4,0,14084,0,35,39,1,-1
69,4,130413,9,13,6,4,1,4,0,2346,0,15,39,0,-1
60,2,195453,8,11,2,4,0,4,1,0,0,60,39,1,-1
51,4,282549,11,9,2,7,0,2,1,3137,0,40,39,0,-1
75,4,316119,15,10,6,10,1,4,0,0,0,8,39,0,-1
37,7,252939,8,11,4,10,4,2,0,5455,0,40,39,0,-1
24,7,506329,15,10,4,1,3,1,1,0,0,40,0,0,-1
20,4,316043,1,7,4,8,3,2,1,594,0,20,39,0,-1
58,1,319733,11,9,2,14,0,4,1,0,0,70,39,0,-1
21,7,99199,12,14,4,14,3,4,1,0,0,15,39,0,-1
45,6,34446,11,9,2,14,0,4,1,0,0,50,39,0,-1
40,6,237293,14,15,2,10,5,4,0,15024,0,40,39,1,-1
44,2,171589,8,11,2,3,0,4,1,7688,0,40,39,1,-1
26,4,197967,11,9,2,12,0,4,1,0,0,65,39,0,-1
29,4,413297,7,12,4,12,1,4,1,0,0,45,26,0,-1
45,6,176814,10,16,2,10,0,4,1,15024,0,40,39,1,-1
51,2,133336,12,14,2,10,0,4,1,15024,0,40,39,1,-1
67,0,37170,5,4,0,0,1,4,1,0,0,3,39,0,-1
23,4,35448,15,10,4,8,4,4,0,0,0,25,39,0,-1
90,0,166343,3,2,6,0,1,2,0,0,0,40,39,0,-1
62,4,131117,5,4,0,13,4,4,0,0,0,38,4,0,-1
20,0,210474,15,10,4,0,3,4,0,0,0,15,39,0,-1
32,2,186784,9,13,2,10,5,4,0,5013,0,45,39,0,-1
70,2,334666,11,9,6,1,1,4,0,0,0,12,39,0,-1
65,0,191380,0,6,2,0,0,4,1,9386,0,50,39,1,-1
37,4,128715,9,13,2,4,0,4,1,0,0,60,39,1,-1
26,6,37023,15,10,2,5,0,4,1,0,0,78,39,0,-1
66,4,140576,5,4,2,3,0,4,1,0,0,40,39,0,-1
31,4,202729,11,9,2,7,0,4,1,0,0,40,39,1,-1
53,4,277471,8,11,2,13,0,4,1,0,0,40,39,1,-1
27,4,56658,11,9,2,6,0,0,1,0,0,8,39,0,-1
37,7,270278,11,9,0,1,4,4,0,0,0,12,33,0,-1
56,4,238806,5,4,2,3,0,4,1,0,0,26,39,0,-1
36,4,111128,15,10,5,4,1,4,1,0,0,60,39,1,-1
28,4,73037,0,6,4,14,4,4,1,0,0,30,39,0,-1
61,6,84409,10,16,2,10,0,4,1,0,0,40,39,1,-1
66,6,274451,6,5,2,5,0,4,1,0,0,25,39,1,-1
31,4,246439,15,10,2,5,0,4,1,7298,0,50,39,1,-1
67,6,123393,11,9,2,14,0,4,1,6418,0,58,39,1,-1
59,7,349910,9,13,2,4,0,4,1,10605,0,50,39,1,-1
82,5,130329,5,4,2,5,0,4,1,0,0,50,39,0,-1
34,7,56964,10,16,2,10,5,4,0,0,0,50,39,1,-1
29,4,370509,9,13,2,4,0,4,1,0,0,50,10,1,-1
57,6,56480,11,9,2,4,0,4,1,0,0,1,39,0,-1
41,4,115932,15,10,2,4,0,4,1,99999,0,50,39,1,-1
55,4,154580,0,6,2,8,0,2,1,2580,0,40,39,0,-1
43,7,164790,15,10,0,1,1,2,1,0,0,50,39,1,-1
72,1,94242,15,10,6,13,1,4,0,0,0,16,39,0,-1
68,6,365020,11,9,2,12,0,4,1,0,0,40,39,0,-1
31,4,100252,9,13,0,8,1,1,1,99999,0,70,39,1,-1
54,4,217718,4,3,3,8,4,2,0,0,0,30,14,0,-1
32,4,170154,7,12,5,4,4,4,0,25236,0,50,39,1,-1
39,0,361838,9,13,2,0,5,4,0,0,0,6,39,1,-1
41,7,283917,8,11,2,10,0,4,1,0,0,35,39,1,-1
66,6,212185,5,4,2,5,0,4,1,0,0,48,39,0,-1
32,4,168138,7,12,0,12,1,4,1,2597,0,48,39,0,-1
51,4,159755,9,13,2,4,0,4,1,7688,0,40,39,1,-1
31,4,340880,14,15,2,10,0,4,1,0,0,60,39,1,-1
40,4,145441,9,13,2,10,0,4,1,0,0,40,39,1,-1
65,4,398001,11,9,6,1,1,4,0,0,0,20,39,0,-1
53,4,31588,9,13,2,10,0,4,1,0,0,52,39,1,-1
56,4,189975,15,10,2,3,0,4,1,0,1902,60,39,1,-1
51,7,231495,10,16,2,4,0,4,1,7688,0,55,39,1,-1
44,4,186916,12,14,2,4,0,4,1,0,0,50,39,1,-1
49,5,213140,11,9,2,4,0,4,1,0,1902,60,39,1,-1
47,4,176893,11,9,0,3,1,2,1,8614,0,44,39,1,-1
53,4,313243,15,10,5,3,1,4,1,0,2444,45,39,1,-1
41,2,169995,15,10,0,11,1,4,1,0,0,20,39,0,-1
27,2,66824,9,13,4,10,1,0,0,3325,0,43,39,0,-1
48,6,52240,8,11,2,4,5,4,0,0,0,25,39,1,-1
52,4,35305,5,4,4,8,3,4,0,0,0,7,39,0,-1
61,7,186451,14,15,2,10,0,4,1,0,1902,40,39,1,-1
45,6,160724,9,13,2,4,0,1,1,0,0,45,3,1,-1
41,4,207685,15,10,0,8,1,4,1,0,0,21,39,0,-1
32,4,222205,15,10,2,10,5,4,0,0,0,40,39,1,-1
62,2,68268,11,9,2,14,0,4,1,0,0,40,39,0,-1
43,4,273230,15,10,2,4,0,4,1,0,0,50,39,1,-1
49,6,56841,9,13,2,5,0,4,1,0,0,70,39,0,-1
38,4,192930,11,9,5,12,4,4,0,0,0,10,39,0,-1
39,4,99527,11,9,2,3,0,4,1,0,0,40,39,1,-1
18,4,184693,15,10,4,8,3,4,0,0,0,20,26,0,-1
27,4,704108,12,14,4,10,1,4,1,0,0,40,39,0,-1
67,4,89346,9,13,2,10,0,4,1,0,0,40,39,1,-1
26,4,94392,1,7,5,8,4,4,0,0,0,20,39,0,-1
17,4,32763,0,6,4,8,3,4,1,0,0,15,39,0,-1
51,6,240236,7,12,5,12,1,2,1,0,0,30,39,0,-1
29,4,53271,9,13,2,4,0,4,1,0,0,40,39,1,-1
28,4,31493,9,13,4,3,3,4,1,0,0,40,39,1,-1
32,4,195891,7,12,2,10,0,4,1,0,0,45,39,1,-1
31,2,209103,15,10,2,11,0,4,1,3464,0,45,39,0,-1
26,4,211424,15,10,2,6,0,4,1,0,0,40,39,1,-1
51,4,106819,5,4,4,6,3,4,1,0,0,19,39,0,-1
62,4,132917,15,10,2,14,0,2,1,0,0,20,39,0,-1
54,4,146834,0,6,2,7,0,4,1,0,0,60,39,0,-1
55,4,164332,11,9,5,8,1,4,0,0,0,16,39,0,-1
24,4,30656,11,9,4,6,1,4,1,0,0,20,39,0,-1
18,4,165316,11,9,4,14,3,4,1,0,0,30,39,0,-1
22,4,233955,9,13,4,10,1,0,0,14344,0,40,39,1,-1
44,6,361280,15,10,2,12,0,1,1,0,0,80,30,1,-1
50,0,123044,12,14,2,0,0,4,1,0,0,60,39,1,-1
38,4,165472,9,13,2,10,0,4,1,0,0,40,39,1,-1
39,4,99452,9,13,2,10,0,4,1,0,0,50,39,1,-1
51,4,230858,15,10,2,3,0,4,1,0,1977,60,39,1,-1
62,0,191118,15,10,2,0,0,4,1,7298,0,40,39,1,-1
37,4,373895,15,10,5,6,1,2,1,0,0,35,39,0,-1
17,4,41865,0,6,4,8,3,4,0,0,0,25,39,0,-1
28,4,138692,9,13,2,10,0,4,1,0,1887,40,39,1,-1
83,5,153183,9,13,2,4,0,4,1,0,2392,55,39,1,-1
44,4,104196,12,14,2,4,0,4,1,0,0,45,39,1,-1
60,6,176839,14,15,2,12,0,4,1,0,0,45,39,1,-1
24,4,183410,15,10,4,12,3,4,0,0,0,17,39,0,-1
17,4,25690,0,6,4,8,3,4,0,0,0,10,39,0,-1
76,0,201986,1,7,6,0,2,4,0,0,0,16,39,0,-1
52,4,114971,15,10,2,3,0,4,1,0,0,40,39,1,-1
73,5,191540,9,13,2,12,0,4,1,0,0,50,39,1,-1
48,4,193553,11,9,0,8,1,2,0,0,0,20,39,0,-1
54,7,137065,10,16,4,4,1,4,0,0,0,40,39,1,-1
23,4,111450,15,10,4,1,2,2,1,0,0,22,39,0,-1
35,4,225860,8,11,2,3,0,4,1,0,0,40,39,1,-1
58,4,227800,3,2,5,5,1,2,1,0,0,50,39,0,-1
29,4,100764,9,13,2,4,0,4,1,0,0,45,39,1,-1
63,2,150079,11,9,2,1,5,4,0,0,0,35,39,1,-1
25,4,196771,11,9,4,6,1,4,1,0,0,65,39,0,-1
52,4,174964,11,9,2,12,0,4,1,0,0,40,39,1,-1
46,4,91608,9,13,2,1,0,4,1,0,0,40,39,1,-1
31,4,403468,15,10,5,8,4,4,0,0,0,50,26,0,-1
52,2,187830,11,9,0,13,4,4,1,4934,0,36,39,1,-1
25,6,368115,9,13,4,4,1,4,1,13550,0,35,39,1,-1
54,4,343242,9,13,2,12,0,4,1,0,0,40,39,1,-1
35,4,77146,9,13,2,12,0,4,1,0,0,45,39,1,-1
33,6,134886,9,13,2,10,5,4,0,0,0,50,39,1,-1
40,5,218558,9,13,2,4,0,4,1,0,0,45,39,1,-1
38,4,207568,9,13,2,4,0,4,1,5178,0,40,39,1,-1
54,6,200960,9,13,2,12,0,4,1,0,0,50,39,1,-1
19,7,194260,15,10,4,1,3,4,0,0,0,15,39,0,-1
49,0,481987,11,9,2,0,0,4,1,0,0,60,39,0,-1
29,4,349116,11,9,5,12,4,4,0,0,0,25,39,0,-1
42,4,187720,12,14,2,12,0,4,1,15024,0,50,0,1,-1
51,4,153486,11,9,2,7,0,4,1,0,0,45,39,1,-1
51,1,174102,11,9,2,1,0,4,1,0,0,40,39,1,-1
40,4,137142,11,9,2,12,0,4,1,0,0,40,39,1,-1
61,4,241013,5,4,6,5,1,2,1,0,0,40,39,0,-1
31,4,263561,12,14,2,4,0,4,1,0,0,40,39,1,-1
43,4,113324,11,9,2,3,0,4,1,0,1902,40,39,1,-1
20,4,39764,11,9,4,6,3,4,1,0,0,40,39,0,-1
